DT_DEBUT_MOIS,ID_REGN_ADMIN,CD_CATGR_NATR,CD_NATR_ACTE_JURDQ,NB_REQST
2025-01-01,"09","028","635",2
2025-01-01,"09","028","637",4
2025-01-01,"11","025","026",2
2025-01-01,"11","026","063",1
2025-01-01,"11","027","249",2
2025-01-01,"11","028","635",1
2025-01-01,"11","028","637",5
2025-01-01,"12","027","249",2
2025-01-01,"12","028","635",6
2025-01-01,"12","028","637",26
2025-01-01,"12","029","225",1
2025-01-01,"13","027","249",4
2025-01-01,"13","028","635",7
2025-01-01,"13","028","637",22
2025-01-01,"13","029","225",2
2025-01-01,"14","025","026",1
2025-01-01,"14","026","063",1
2025-01-01,"14","027","249",5
2025-01-01,"14","028","635",5
2025-01-01,"14","028","637",38
2025-01-01,"14","029","225",2
2025-01-01,"15","027","249",16
2025-01-01,"15","028","635",16
2025-01-01,"15","028","636",1
2025-01-01,"15","028","637",40
2025-01-01,"15","029","225",4
2025-01-01,"16","025","026",2
2025-01-01,"16","026","063",3
2025-01-01,"16","027","249",17
2025-01-01,"16","028","635",16
2025-01-01,"16","028","637",78
2025-01-01,"16","029","225",1
2025-01-01,"17","027","249",4
2025-01-01,"17","028","637",7
